1322	5395.72	76.82
1323	5400.26	76.88
1324	5404.81	76.95
1325	5409.34	77.01
1326	5413.87	77.08
1327	5418.39	75.71
1328	5422.91	75.78
1329	5427.43	75.84
1330	5431.93	75.90
1331	5436.43	75.96
1332	5440.93	76.03
1333	5445.42	76.09
1334	5449.90	76.15
1335	5454.38	76.22
1336	5458.85	76.28
1337	5463.32	76.34
1338	5467.78	76.40
1339	5472.23	76.47
1340	5476.68	76.53
1341	5481.12	76.59
1342	5485.55	76.65
1343	5489.98	76.71
1344	5494.40	76.77
1345	5498.82	76.84
1346	5503.23	76.90
1347	5507.63	76.96
1348	5512.03	77.02
1349	5516.42	77.08
1350	5520.81	75.74
1351	5525.18	75.80
1352	5529.56	75.86
1353	5533.92	75.92
1354	5538.28	75.98
1355	5542.63	76.04
1356	5546.97	76.10
1357	5551.31	76.16
1358	5555.64	76.22
1359	5559.97	76.27
1360	5564.29	76.33
1361	5568.60	76.39
1362	5572.90	76.45
1363	5577.20	76.51
1364	5581.49	76.57
1365	5585.77	76.63
1366	5590.04	76.69
1367	5594.31	76.75
1368	5598.58	76.80
1369	5602.83	76.86
1370	5607.08	76.92
