File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\IInvoicePrint.cs,19,16,12,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Nozzle.cs,198,160,99,19,19,1,19,72,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\OpenCommand.cs,86,80,54,10,6,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\StringExtensions.cs,37,32,18,6,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Tank.cs,15,13,9,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\TankValues.cs,19,17,13,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Enumerators\AlertTypeEnum.cs,32,29,7,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Enumerators\ApplicationUserLevelEnum.cs,17,15,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Enumerators\CommandTypeEnum.cs,23,21,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Enumerators\CommunicationTypeEnum.cs,16,14,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Enumerators\ControllerTypeEnum.cs,24,22,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Enumerators\EnumToList.cs,89,78,45,9,11,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Enumerators\FuelPointStatusEnum.cs,28,26,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Enumerators\NozzleStateEnum.cs,17,15,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Enumerators\TankStatusEnum.cs,26,24,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Properties\Resources.Designer.cs,262,143,83,25,31,1,88,447,0,1
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Sales\SaleData.cs,74,68,47,3,6,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Sales\SaleHandler.cs,103,92,60,12,11,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Sales\TankFillingData.cs,28,23,15,0,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Common\Sales\TankSaleData.cs,20,18,14,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\AlertClass.cs,17,15,10,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\BalanceClass.cs,178,159,120,7,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\ChangePriceClass.cs,16,14,9,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\CommunicationMethods.cs,434,385,254,60,48,2,1,4,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\DeliveryNoteClass.cs,143,124,102,4,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\FuelTypePumpClass.cs,99,86,70,3,13,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\FuelVolumeClass.cs,81,73,51,0,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\IncomeRecieptClass.cs,86,79,62,5,7,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\LiterCheckClass.cs,33,30,23,1,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\SendMethods.cs,268,247,177,32,21,1,0,2,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\Enums\AlertIdEnum.cs,22,20,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\Enums\DeliveryTypeEnum.cs,16,14,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\Enums\FuelTypeEnum.cs,24,22,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\Enums\LocalizedEnumExtensions.cs,48,44,26,7,4,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\Enums\WorkFieldEnum.cs,20,18,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\Properties\Resources.Designer.cs,262,143,83,25,31,1,88,463,0,1
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Communication\Service References\FuelFlowService\Reference.cs,2929,2285,1354,203,445,1,199,412,0,1
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Crc32.cs,107,86,51,15,21,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Crypto.cs,173,139,86,12,9,0,25,134,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\DatabaseModel.cs,15115,13624,6829,1305,1427,0,64,1142,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Implementation\AlertEvaluator.cs,395,350,231,61,43,0,2,3,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Implementation\DatabaseModel.cs,2089,1763,1148,311,240,49,86,404,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Implementation\EntityFactory.cs,166,133,76,14,11,1,22,63,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Implementation\ErrorInfo.cs,70,59,31,4,11,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Implementation\OptionHandler.cs,189,164,101,41,25,2,0,2,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Implementation\ValidationErrorEvent.cs,26,22,14,0,4,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Properties\Resources.Designer.cs,208,113,65,19,25,1,70,417,0,1
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Validators\IDataValidator.cs,24,21,17,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Validators\InvoiceLineValidator.cs,108,88,54,16,18,0,2,15,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Validators\InvoiceValidator.cs,109,62,32,6,18,0,29,75,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Validators\SalesTransactionValidator.cs,109,90,49,13,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Validators\TankFillingValidator.cs,158,74,40,10,24,0,60,180,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Validators\TankValidator.cs,69,53,29,8,15,0,1,3,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Data\Validators\ValidatorContainer.cs,105,90,67,13,14,0,1,4,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Elbis\ElbhsController.cs,1100,609,380,100,129,1,362,1184,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Elbis\FuelPoint.cs,203,157,100,9,21,0,25,70,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Elbis\Nozzle.cs,46,38,29,1,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Elbis\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.EMR3\EmrController.cs,79,65,42,6,11,0,3,12,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.EMR3\Protocol.cs,664,539,329,94,62,10,63,193,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.EMR3\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Fafnir\ATGProbe.cs,17,15,11,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Fafnir\Connector.cs,234,187,126,26,34,0,13,54,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Fafnir\Controller.cs,188,150,88,10,38,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Fafnir\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.FuelPump\FuelPumpWorkFlow.cs,848,646,401,121,104,2,98,317,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.FuelPump\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Gilbarco\Connector.cs,493,445,281,82,40,13,8,65,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Gilbarco\Controller.cs,127,99,62,19,16,1,12,41,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Gilbarco\GilbarcoController.cs,65,57,38,10,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Gilbarco\GilbargoProtocol.cs,436,384,239,51,40,15,12,102,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Gilbarco\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Logging\Logger.cs,218,181,116,20,12,0,25,96,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Logging\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Millenium\Controller.cs,30,27,16,7,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Millenium\DispenserCommand.cs,653,453,333,74,93,26,107,587,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Millenium\MilleniumProtocol.cs,445,366,212,33,49,0,30,89,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Millenium\MillenniumConnector.cs,894,690,413,96,91,13,113,1253,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Millenium\Enums\CommandTypeEnum.cs,27,21,6,0,2,0,4,4,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Millenium\Enums\FuelPointSatusEnum.cs,28,26,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Millenium\Enums\ResponseLengthEnum.cs,47,21,6,0,15,2,11,190,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Millenium\Enums\ResponseTypeEnum.cs,23,18,6,0,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Millenium\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.NuovoPignone\Controller.cs,130,111,71,21,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.NuovoPignone\NuovoPignoneProtocol.cs,457,384,241,57,50,8,23,162,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.NuovoPignone\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.PTS\PtsConnector.cs,645,519,321,112,92,2,34,144,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.PTS\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\AlertReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\AlertReport.Designer.cs,242,184,160,0,3,0,55,43,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReport.Designer.cs,235,172,151,0,2,0,61,45,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\DeliveryReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\DeliveryReport.Designer.cs,737,583,529,0,3,0,151,75,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\InvoiceReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\InvoiceReport.Designer.cs,450,350,314,0,3,0,97,57,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\InvoiceThermal.cs,127,108,68,23,10,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\InvoiceThermal.Designer.cs,756,599,544,0,3,0,154,76,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\LiterCheckReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\LiterCheckReport.Designer.cs,634,504,458,0,3,0,127,67,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\NozzleTotalsReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\NozzleTotalsReport.Designer.cs,414,320,287,0,3,0,91,55,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\ReportViewer.cs,21,19,13,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\ReportViewer.Designer.cs,69,42,30,1,7,0,20,57,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\SaleReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\SaleReport.Designer.cs,304,232,209,0,2,0,70,48,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\SaleReportDispenser.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\SaleReportDispenser.Designer.cs,716,574,525,0,3,0,139,71,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\SaleReportFuelType.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\SaleReportFuelType.Designer.cs,505,402,365,0,3,0,100,58,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\ShiftReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\ShiftReport.Designer.cs,320,242,217,0,2,0,76,50,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\ShiftReportDispenser.cs,42,27,15,3,5,0,10,30,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\ShiftReportDispenser.Designer.cs,603,479,436,0,3,0,121,65,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\ShiftReportFuelType.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\ShiftReportFuelType.Designer.cs,442,351,318,0,3,0,88,54,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\ShilftLiterCheck.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\ShilftLiterCheck.Designer.cs,627,497,451,0,3,0,127,67,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\TankFillingReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\TankFillingReport.Designer.cs,997,813,750,0,3,0,181,85,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\TankFillingThermal.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\TankFillingThermal.Designer.cs,614,469,415,0,3,0,142,72,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\TankStausReport.cs,51,38,22,6,4,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\TankStausReport.Designer.cs,418,324,287,0,3,0,91,55,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\TitrimetryReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\TitrimetryReport.Designer.cs,308,235,205,0,3,0,70,48,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\TransactionReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\TransactionReport.Designer.cs,603,476,430,0,3,0,124,66,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReports\BalanceDS.cs,10,7,3,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReports\BalanceDS.Designer.cs,4046,3524,1930,355,466,1,56,161,0,1
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReports\BalanceLoad.cs,133,114,90,9,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReports\DivergenceBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReports\DivergenceBalanceReport.Designer.cs,328,252,223,0,3,0,73,49,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReports\PumpBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReports\PumpBalanceReport.Designer.cs,654,515,467,0,3,0,136,70,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReports\TankBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReports\TankBalanceReport.Designer.cs,774,617,563,0,3,0,154,76,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReports\TankFillingBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\BalanceReports\TankFillingBalanceReport.Designer.cs,308,239,214,0,2,0,67,47,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\Invoices\InvoiceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\Invoices\InvoiceReport.Designer.cs,809,616,549,0,3,0,190,88,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\Invoices\TankFillingReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\Invoices\TankFillingReport.Designer.cs,552,431,388,0,3,0,118,64,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\Properties\Resources.Designer.cs,74,39,21,4,10,1,25,132,0,1
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Reports\Properties\Settings.Designer.cs,49,33,12,3,8,1,8,30,0,1
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.StartItaliana\ATGProbe.cs,17,15,11,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.StartItaliana\Connector.cs,194,174,112,28,17,0,3,9,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.StartItaliana\Controller.cs,187,150,88,10,37,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.StartItaliana\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Tank\TankWorkFlow.cs,639,541,346,107,82,0,16,58,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.Tank\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.VirtualDevices\Class1.cs,12,10,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.VirtualDevices\VirtualAlarm.cs,126,113,61,11,13,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.VirtualDevices\VirtualDevice.cs,73,66,38,5,7,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.VirtualDevices\VirtualDispenser.cs,172,154,93,9,18,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\Code\Version1.1.1 Fiinal\ASFuelControl.VirtualDevices\VirtualNozzle.cs,67,55,39,1,11,0,1,3,0,0
